algorithm,problem,dim,seed,best_value,error,evaluations,iterations,evals_to_target,success,stop_reason,seconds
CDA (budgeted),himmelblau,2,15,0.0001829877131683904,0.0001829877131683904,10000,11,,False,budget_exhausted,0.0015104359999895678
CDA (budgeted),himmelblau,2,16,0.0020545758749873507,0.0020545758749873507,10000,15,,False,budget_exhausted,0.001988781000363815
CDA (budgeted),himmelblau,2,17,0.0005638562066077386,0.0005638562066077386,10000,12,,False,budget_exhausted,0.0015990450001481804
CDA (budgeted),himmelblau,2,18,0.00015077951116138392,0.00015077951116138392,10000,9,,False,budget_exhausted,0.0014277629998105112
CDA (budgeted),himmelblau,2,19,0.0006243582318538795,0.0006243582318538795,10000,17,,False,budget_exhausted,0.0019844039998133667
CDA (budgeted),himmelblau,2,20,0.0021657865482496235,0.0021657865482496235,10000,17,,False,budget_exhausted,0.001923415999954159
CDA (budgeted),himmelblau,2,21,0.0017635163526131083,0.0017635163526131083,10000,16,,False,budget_exhausted,0.001924619000419625
CDA (budgeted),himmelblau,2,22,0.002585545953058017,0.002585545953058017,10000,16,,False,budget_exhausted,0.00190575800024817
CDA (budgeted),himmelblau,2,23,0.0015870992233446783,0.0015870992233446783,10000,16,,False,budget_exhausted,0.0018806909993145382
CDA (budgeted),himmelblau,2,24,0.00028093723638190085,0.00028093723638190085,10000,10,,False,budget_exhausted,0.0014586510005756281
CDA (budgeted),himmelblau,2,25,0.00024422756393880767,0.00024422756393880767,10000,11,,False,budget_exhausted,0.0015470680000362336
CDA (budgeted),himmelblau,2,26,0.00018517560836243648,0.00018517560836243648,10000,16,,False,budget_exhausted,0.0019068309993599541
CDA (budgeted),himmelblau,2,27,0.00022030539627261323,0.00022030539627261323,10000,17,,False,budget_exhausted,0.001998547000766848
CDA (budgeted),himmelblau,2,28,0.0005727997976065122,0.0005727997976065122,10000,11,,False,budget_exhausted,0.001528423000308976
CDA (budgeted),himmelblau,2,29,0.0003604365011154388,0.0003604365011154388,10000,15,,False,budget_exhausted,0.0018417060000501806
PSO,himmelblau,2,0,4.760981802803867e-22,4.760981802803867e-22,10000,199,1150,True,budget_exhausted,0.006034616999386344
PSO,himmelblau,2,1,2.847572454744312e-19,2.847572454744312e-19,10000,199,2050,True,budget_exhausted,0.0061324779999267776
PSO,himmelblau,2,2,1.7685577638352107e-18,1.7685577638352107e-18,10000,199,2000,True,budget_exhausted,0.006088491999435064
PSO,himmelblau,2,3,2.0973626264298066e-19,2.0973626264298066e-19,10000,199,1800,True,budget_exhausted,0.0061325930000748485
PSO,himmelblau,2,4,2.0916103534543612e-20,2.0916103534543612e-20,10000,199,1300,True,budget_exhausted,0.006105817999923602
PSO,himmelblau,2,5,6.047004086630729e-21,6.047004086630729e-21,10000,199,2050,True,budget_exhausted,0.00610247500026162
PSO,himmelblau,2,6,3.821061248287124e-20,3.821061248287124e-20,10000,199,1600,True,budget_exhausted,0.006188457000462222
PSO,himmelblau,2,7,3.881265729779311e-21,3.881265729779311e-21,10000,199,2000,True,budget_exhausted,0.006181362999996054
PSO,himmelblau,2,8,2.1638829272878018e-19,2.1638829272878018e-19,10000,199,2100,True,budget_exhausted,0.0061263119996510795
PSO,himmelblau,2,9,5.1708852311984485e-19,5.1708852311984485e-19,10000,199,1850,True,budget_exhausted,0.0061050739996062475
PSO,himmelblau,2,10,8.098102888407716e-20,8.098102888407716e-20,10000,199,1400,True,budget_exhausted,0.0061578570002893684
PSO,himmelblau,2,11,3.316938042109535e-23,3.316938042109535e-23,10000,199,1950,True,budget_exhausted,0.0062288620001709205
PSO,himmelblau,2,12,5.006778664450051e-20,5.006778664450051e-20,10000,199,1350,True,budget_exhausted,0.006157300999802828
PSO,himmelblau,2,13,9.248978133161544e-20,9.248978133161544e-20,10000,199,1250,True,budget_exhausted,0.006258262000301329
PSO,himmelblau,2,14,1.566958618283598e-21,1.566958618283598e-21,10000,199,2500,True,budget_exhausted,0.006154523000077461
PSO,himmelblau,2,15,8.847218841832919e-20,8.847218841832919e-20,10000,199,2100,True,budget_exhausted,0.006238230999770167
PSO,himmelblau,2,16,2.862989962176156e-21,2.862989962176156e-21,10000,199,2350,True,budget_exhausted,0.006266673000027367
PSO,himmelblau,2,17,3.989735918075079e-20,3.989735918075079e-20,10000,199,1750,True,budget_exhausted,0.006248873000004096
PSO,himmelblau,2,18,1.3209867764654645e-19,1.3209867764654645e-19,10000,199,1900,True,budget_exhausted,0.006216324999513745
PSO,himmelblau,2,19,2.230919465892919e-22,2.230919465892919e-22,10000,199,1700,True,budget_exhausted,0.006072610000046552
PSO,himmelblau,2,20,1.50354673413703e-20,1.50354673413703e-20,10000,199,1400,True,budget_exhausted,0.006083268000111275
PSO,himmelblau,2,21,4.908248987220764e-19,4.908248987220764e-19,10000,199,2200,True,budget_exhausted,0.006173273000058543
PSO,himmelblau,2,22,7.359407336943135e-21,7.359407336943135e-21,10000,199,2050,True,budget_exhausted,0.006177283000397438
PSO,himmelblau,2,23,1.2832869708633563e-19,1.2832869708633563e-19,10000,199,1750,True,budget_exhausted,0.006196669000019028
PSO,himmelblau,2,24,1.0681693810236136e-19,1.0681693810236136e-19,10000,199,1500,True,budget_exhausted,0.006206035999639425
PSO,himmelblau,2,25,1.4579419736536667e-20,1.4579419736536667e-20,10000,199,1750,True,budget_exhausted,0.0061983189998500166
PSO,himmelblau,2,26,2.303871886049822e-19,2.303871886049822e-19,10000,199,1300,True,budget_exhausted,0.0061732409994874615
PSO,himmelblau,2,27,2.641067340320141e-19,2.641067340320141e-19,10000,199,1700,True,budget_exhausted,0.0060686689994327025
PSO,himmelblau,2,28,1.5368113526308073e-20,1.5368113526308073e-20,10000,199,1950,True,budget_exhausted,0.006040522000148485
PSO,himmelblau,2,29,2.3002474377995134e-20,2.3002474377995134e-20,10000,199,2300,True,budget_exhausted,0.006223936000424146
GA,himmelblau,2,0,3.3714983055482574e-05,3.3714983055482574e-05,10000,199,600,True,budget_exhausted,0.010596373000225867
GA,himmelblau,2,1,8.914579362771911e-22,8.914579362771911e-22,10000,199,650,True,budget_exhausted,0.01042222900014167
GA,himmelblau,2,2,0.0005635644774979262,0.0005635644774979262,10000,199,,False,budget_exhausted,0.010875616999328486
GA,himmelblau,2,3,0.0,0.0,10000,199,650,True,budget_exhausted,0.010580667000795074
GA,himmelblau,2,4,0.0,0.0,10000,199,500,True,budget_exhausted,0.010534269999880053
GA,himmelblau,2,5,4.038606410618973e-09,4.038606410618973e-09,10000,199,950,True,budget_exhausted,0.010670124999705877
GA,himmelblau,2,6,0.0,0.0,10000,199,600,True,budget_exhausted,0.010643776000506477
GA,himmelblau,2,7,0.0044355425075595575,0.0044355425075595575,10000,199,,False,budget_exhausted,0.010956725000141887
GA,himmelblau,2,8,0.0,0.0,10000,199,600,True,budget_exhausted,0.010811055999511154
GA,himmelblau,2,9,0.0,0.0,10000,199,500,True,budget_exhausted,0.010813234999659471
GA,himmelblau,2,10,0.0,0.0,10000,199,600,True,budget_exhausted,0.010785823999867716
GA,himmelblau,2,11,7.348353376635716e-10,7.348353376635716e-10,10000,199,950,True,budget_exhausted,0.010887974000070244
GA,himmelblau,2,12,7.099748146989106e-30,7.099748146989106e-30,10000,199,750,True,budget_exhausted,0.010725279999860504
GA,himmelblau,2,13,4.696195904848333e-06,4.696195904848333e-06,10000,199,350,True,budget_exhausted,0.010955800000374438
GA,himmelblau,2,14,1.9899016334200023e-26,1.9899016334200023e-26,10000,199,550,True,budget_exhausted,0.010901822000050743
GA,himmelblau,2,15,5.36425415550288e-29,5.36425415550288e-29,10000,199,850,True,budget_exhausted,0.011358360000485845
GA,himmelblau,2,16,2.6047370160376883e-13,2.6047370160376883e-13,10000,199,500,True,budget_exhausted,0.010909612999967067
GA,himmelblau,2,17,3.377911884599689e-10,3.377911884599689e-10,10000,199,800,True,budget_exhausted,0.01099584900021
GA,himmelblau,2,18,4.601950225393101e-18,4.601950225393101e-18,10000,199,800,True,budget_exhausted,0.01086835699970834
GA,himmelblau,2,19,0.0,0.0,10000,199,550,True,budget_exhausted,0.010827114999301557
GA,himmelblau,2,20,2.640508509337684e-06,2.640508509337684e-06,10000,199,1300,True,budget_exhausted,0.010997137000231305
GA,himmelblau,2,21,2.346804002633223e-10,2.346804002633223e-10,10000,199,500,True,budget_exhausted,0.010887309000281675
GA,himmelblau,2,22,3.51650000366146e-07,3.51650000366146e-07,10000,199,7950,True,budget_exhausted,0.010785576000671426
GA,himmelblau,2,23,2.092311556135794e-25,2.092311556135794e-25,10000,199,450,True,budget_exhausted,0.010596136999993178
GA,himmelblau,2,24,5.310347856944098e-06,5.310347856944098e-06,10000,199,1000,True,budget_exhausted,0.010858585000278254
GA,himmelblau,2,25,2.1579973788543282e-05,2.1579973788543282e-05,10000,199,7200,True,budget_exhausted,0.011047395000787219
GA,himmelblau,2,26,0.0,0.0,10000,199,550,True,budget_exhausted,0.010772608999104705
GA,himmelblau,2,27,1.7056791265881823e-13,1.7056791265881823e-13,10000,199,550,True,budget_exhausted,0.010833087000719388
GA,himmelblau,2,28,0.008786206406703882,0.008786206406703882,10000,199,,False,budget_exhausted,0.010731718999522855
GA,himmelblau,2,29,1.9616876360728147e-17,1.9616876360728147e-17,10000,199,750,True,budget_exhausted,0.010903761000008672
DE,himmelblau,2,0,7.099748146989106e-30,7.099748146989106e-30,10000,199,2000,True,budget_exhausted,0.012453499999537598
DE,himmelblau,2,1,0.0,0.0,10000,199,2600,True,budget_exhausted,0.012351501000011922
DE,himmelblau,2,2,0.0,0.0,10000,199,2750,True,budget_exhausted,0.012352580999504426
DE,himmelblau,2,3,0.0,0.0,10000,199,1700,True,budget_exhausted,0.012257772000339173
DE,himmelblau,2,4,0.0,0.0,10000,199,1600,True,budget_exhausted,0.012317875000007916
DE,himmelblau,2,5,0.0,0.0,10000,199,2000,True,budget_exhausted,0.012232498999765085
DE,himmelblau,2,6,6.148381895292566e-26,6.148381895292566e-26,10000,199,1850,True,budget_exhausted,0.012406361999637738
DE,himmelblau,2,7,1.1675141397270975e-28,1.1675141397270975e-28,10000,199,2550,True,budget_exhausted,0.01238101800026925
DE,himmelblau,2,8,0.0,0.0,10000,199,2000,True,budget_exhausted,0.012283441000363382
DE,himmelblau,2,9,0.0,0.0,10000,199,1650,True,budget_exhausted,0.012486194999837608
DE,himmelblau,2,10,0.0,0.0,10000,199,2250,True,budget_exhausted,0.012459261000003607
DE,himmelblau,2,11,0.0,0.0,10000,199,2350,True,budget_exhausted,0.012552672999845527
DE,himmelblau,2,12,0.0,0.0,10000,199,1500,True,budget_exhausted,0.012433961000169802
DE,himmelblau,2,13,0.0,0.0,10000,199,1700,True,budget_exhausted,0.01241913800004113
DE,himmelblau,2,14,0.0,0.0,10000,199,1900,True,budget_exhausted,0.012450969000383338
DE,himmelblau,2,15,0.0,0.0,10000,199,2100,True,budget_exhausted,0.012361633999717014
DE,himmelblau,2,16,0.0,0.0,10000,199,2450,True,budget_exhausted,0.012544924999929208
DE,himmelblau,2,17,0.0,0.0,10000,199,1950,True,budget_exhausted,0.01235315299982176
DE,himmelblau,2,18,0.0,0.0,10000,199,2150,True,budget_exhausted,0.01240365000012389
DE,himmelblau,2,19,0.0,0.0,10000,199,2100,True,budget_exhausted,0.01247413399960351
DE,himmelblau,2,20,0.0,0.0,10000,199,2150,True,budget_exhausted,0.012372911000056774
DE,himmelblau,2,21,0.0,0.0,10000,199,2200,True,budget_exhausted,0.012461348999750044
DE,himmelblau,2,22,0.0,0.0,10000,199,1750,True,budget_exhausted,0.01254631000028894
DE,himmelblau,2,23,7.099748146989106e-30,7.099748146989106e-30,10000,199,2150,True,budget_exhausted,0.012267207000149938
DE,himmelblau,2,24,0.0,0.0,10000,199,2150,True,budget_exhausted,0.012261107000085758
DE,himmelblau,2,25,0.0,0.0,10000,199,2700,True,budget_exhausted,0.012240939000548678
DE,himmelblau,2,26,0.0,0.0,10000,199,1400,True,budget_exhausted,0.01244681399930414
DE,himmelblau,2,27,0.0,0.0,10000,199,1450,True,budget_exhausted,0.01238720099991042
DE,himmelblau,2,28,7.099748146989106e-30,7.099748146989106e-30,10000,199,2400,True,budget_exhausted,0.012463258000025235
DE,himmelblau,2,29,0.0,0.0,10000,199,2350,True,budget_exhausted,0.012564652000037313
Random,himmelblau,2,0,0.007902710186684318,0.007902710186684318,10000,200,,False,budget_exhausted,0.0036757449997821823
Random,himmelblau,2,1,0.0020019746098230676,0.0020019746098230676,10000,200,,False,budget_exhausted,0.00366491800014046
Random,himmelblau,2,2,0.04938467555768254,0.04938467555768254,10000,200,,False,budget_exhausted,0.0036538320000545355
Random,himmelblau,2,3,0.030153457041619352,0.030153457041619352,10000,200,,False,budget_exhausted,0.00362960800066503
Random,himmelblau,2,4,0.02473523106802903,0.02473523106802903,10000,200,,False,budget_exhausted,0.003615116999753809
Random,himmelblau,2,5,0.02621548385648291,0.02621548385648291,10000,200,,False,budget_exhausted,0.003653918999589223
Random,himmelblau,2,6,0.02248585926588685,0.02248585926588685,10000,200,,False,budget_exhausted,0.003663497000161442
Random,himmelblau,2,7,0.02655994724432169,0.02655994724432169,10000,200,,False,budget_exhausted,0.003675675999147643
Random,himmelblau,2,8,0.06644927789666806,0.06644927789666806,10000,200,,False,budget_exhausted,0.0036311969997768756
Random,himmelblau,2,9,0.05268365042091384,0.05268365042091384,10000,200,,False,budget_exhausted,0.003647442999863415
Random,himmelblau,2,10,0.012479143381196026,0.012479143381196026,10000,200,,False,budget_exhausted,0.003740416000255209
Random,himmelblau,2,11,0.01607473445963122,0.01607473445963122,10000,200,,False,budget_exhausted,0.0036355689999254537
Random,himmelblau,2,12,0.0002755657234402815,0.0002755657234402815,10000,200,,False,budget_exhausted,0.0037260339995555114
Random,himmelblau,2,13,0.013000333901688987,0.013000333901688987,10000,200,,False,budget_exhausted,0.0036457359992709826
Random,himmelblau,2,14,0.03187744916286072,0.03187744916286072,10000,200,,False,budget_exhausted,0.003651319999335101
Random,himmelblau,2,15,0.0418296711247843,0.0418296711247843,10000,200,,False,budget_exhausted,0.0036585790003300644
Random,himmelblau,2,16,0.010887021834986578,0.010887021834986578,10000,200,,False,budget_exhausted,0.003638815999693179
Random,himmelblau,2,17,0.06037385773250936,0.06037385773250936,10000,200,,False,budget_exhausted,0.0036818199996559997
Random,himmelblau,2,18,0.017774733493493428,0.017774733493493428,10000,200,,False,budget_exhausted,0.0036359379992063623
Random,himmelblau,2,19,0.024087549914766436,0.024087549914766436,10000,200,,False,budget_exhausted,0.0036786880000363453
Random,himmelblau,2,20,0.08354744124546865,0.08354744124546865,10000,200,,False,budget_exhausted,0.0036640950002038153
Random,himmelblau,2,21,0.037326220675540436,0.037326220675540436,10000,200,,False,budget_exhausted,0.003662973999780661
Random,himmelblau,2,22,0.026020335018947717,0.026020335018947717,10000,200,,False,budget_exhausted,0.0036849150001216913
Random,himmelblau,2,23,0.002630536116482667,0.002630536116482667,10000,200,,False,budget_exhausted,0.00364783900022303
Random,himmelblau,2,24,0.002960704224264457,0.002960704224264457,10000,200,,False,budget_exhausted,0.0036588889997801743
Random,himmelblau,2,25,0.012526778048165361,0.012526778048165361,10000,200,,False,budget_exhausted,0.003671683999527886
Random,himmelblau,2,26,0.014963976051594738,0.014963976051594738,10000,200,,False,budget_exhausted,0.0036410130005606334
Random,himmelblau,2,27,0.008191450339396765,0.008191450339396765,10000,200,,False,budget_exhausted,0.0036752759997398243
Random,himmelblau,2,28,0.014119986148497783,0.014119986148497783,10000,200,,False,budget_exhausted,0.003644593999524659
Random,himmelblau,2,29,0.03234853140733712,0.03234853140733712,10000,200,,False,budget_exhausted,0.003693935999763198
CDA (paper),sphere_2d,2,0,2.436645399695491e-08,2.436645399695491e-08,7167,13,3606,True,extinction,0.0018700849996093893
CDA (paper),sphere_2d,2,1,3.781190211712202e-09,3.781190211712202e-09,6830,21,1684,True,extinction,0.002157372999135987
CDA (paper),sphere_2d,2,2,6.670527405967438e-11,6.670527405967438e-11,7716,18,4744,True,mean_gap,0.002060587999949348
CDA (paper),sphere_2d,2,3,1.1054164721324774e-10,1.1054164721324774e-10,6497,17,1224,True,mean_gap,0.0018765370004985016
CDA (paper),sphere_2d,2,4,5.825960406222522e-09,5.825960406222522e-09,8154,15,3846,True,extinction,0.0019521389995134086
CDA (paper),sphere_2d,2,5,8.817160919666702e-11,8.817160919666702e-11,7806,17,4708,True,extinction,0.0020219150001139496
CDA (paper),sphere_2d,2,6,8.372686363238936e-09,8.372686363238936e-09,6358,15,2277,True,extinction,0.0017659229997661896
CDA (paper),sphere_2d,2,7,1.852623421359443e-09,1.852623421359443e-09,6866,16,4601,True,mean_gap,0.0018091149995598244
CDA (paper),sphere_2d,2,8,8.143831154560516e-09,8.143831154560516e-09,7687,14,2219,True,extinction,0.0018070999994961312
CDA (paper),sphere_2d,2,9,6.646221722625901e-08,6.646221722625901e-08,5957,12,2966,True,extinction,0.0014735900003870483
CDA (paper),sphere_2d,2,10,4.3935842646905317e-07,4.3935842646905317e-07,6085,13,2217,True,extinction,0.001496865999797592
CDA (paper),sphere_2d,2,11,3.974975475874236e-10,3.974975475874236e-10,6975,17,3001,True,mean_gap,0.001849000999754935
CDA (paper),sphere_2d,2,12,2.4921263763539993e-10,2.4921263763539993e-10,8113,15,4595,True,extinction,0.0018467590007276158
CDA (paper),sphere_2d,2,13,1.8108708657483213e-08,1.8108708657483213e-08,6776,14,3595,True,extinction,0.0017099930000767927
CDA (paper),sphere_2d,2,14,2.442133669892844e-10,2.442133669892844e-10,6682,18,2848,True,mean_gap,0.0019045729995923466
CDA (paper),sphere_2d,2,15,4.143069141013698e-11,4.143069141013698e-11,7615,18,3801,True,extinction,0.002020717999585031
CDA (paper),sphere_2d,2,16,8.501234493316799e-09,8.501234493316799e-09,7049,14,4409,True,extinction,0.0017339389996777754
